UNM_BANNER_ID,HED_HIGH_SCHOOL_CODE,INSTITUTION_NAME,STREET_LINE1,STREET_LINE2,STREET_LINE3,CITY,STATE_PROVINCE
101752909,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101742389,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101735965,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101752050,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101734610,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101738584,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101735471,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101734288,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101734213,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101728751,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101747411,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101740588,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101730394,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101730337,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101728243,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101740166,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101699302,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101699253,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101708735,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101701531,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101722673,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101711633,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101722608,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101709584,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101720352,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101688960,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101692730,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101691039,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101685250,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101678318,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101690547,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101690538,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101622289,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101627940,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101627751,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101614326,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101614257,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101612154,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101605901,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101612130,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101592777,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101603474,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101585055,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101590111,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101572425,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101561308,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101566190,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101551008,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101550115,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101549057,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101526541,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101514355,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101493994,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101494836,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101493354,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101478702,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101478588,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101478918,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101466867,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101363615,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101359015,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101363493,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101358141,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101367696,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101358924,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101294681,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101279543,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101152907,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101072440,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100911763,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100889786,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100885537,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100885459,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100440500,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100361403,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100332260,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100350030,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100252821,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100250035,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100143307,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100143231,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100143215,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100143182,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100054807,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
100055770,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101644364,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101638539,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101638501,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101638140,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101697187,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101652375,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101652248,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101652574,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101652506,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101659845,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101659625,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101660888,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101661543,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101659956,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101660439,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101672230,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101665601,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101664850,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101620628,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101620607,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101620601,320539,RIO RANCHO HIGH SCHOOL,301 LOMA COLORADO BLVD NE,,,RIO RANCHO,NM
101742181,320540,INDEPENDENCE HIGH SCHOOL,421 QUANTAM RD SE,,,RIO RANCHO,NM
101664300,320540,INDEPENDENCE HIGH SCHOOL,421 QUANTAM RD SE,,,RIO RANCHO,NM
101541905,320545,NEW MEXICO MILITARY INSTITUTE,FRANKLIN STUDENT CTR,101 W COLLEGE BLVD,,ROSWELL,NM
101502117,320547,GATEWAY CHRISTIAN SCHOOL,1900 N SYCAMORE AVE,PO BOX 1642,,ROSWELL,NM
101746146,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101739597,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101752955,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101752738,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101707289,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101709862,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101680759,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101676441,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101605801,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101613772,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101581593,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101572781,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101264857,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
100763655,320548,GODDARD HIGH SCHOOL,701 E COUNTRY CLUB RD,,,ROSWELL,NM
101746155,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101737738,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101714117,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101581227,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101283699,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101167114,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
100870244,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101651640,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
101620354,320550,ROSWELL HIGH SCHOOL,500 W HOBBS ST,,,ROSWELL,NM
100866460,320563,NATIVE AMERICAN PREP SCHOOL,PO BOX 260,,,ROWE,NM
101622020,320565,RUIDOSO HIGH SCHOOL,125 WARRIOR DR,,,RUIDOSO,NM
101492301,320565,RUIDOSO HIGH SCHOOL,125 WARRIOR DR,,,RUIDOSO,NM
101661973,320565,RUIDOSO HIGH SCHOOL,125 WARRIOR DR,,,RUIDOSO,NM
101622005,320565,RUIDOSO HIGH SCHOOL,125 WARRIOR DR,,,RUIDOSO,NM
101528773,320570,SANTA TERESA HIGH SCHOOL,100 AIRPORT RD,,,SANTA TERESA,NM
101345638,320570,SANTA TERESA HIGH SCHOOL,100 AIRPORT RD,,,SANTA TERESA,NM
101662495,320570,SANTA TERESA HIGH SCHOOL,100 AIRPORT RD,,,SANTA TERESA,NM
101599608,320585,MCCURDY HIGH SCHOOL,261 S MCCURDY RD,,,ESPANOLA,NM
101574238,320585,MCCURDY HIGH SCHOOL,261 S MCCURDY RD,,,ESPANOLA,NM
100748618,320585,MCCURDY HIGH SCHOOL,261 S MCCURDY RD,,,ESPANOLA,NM
100069254,320585,MCCURDY HIGH SCHOOL,261 S MCCURDY RD,,,ESPANOLA,NM
101709662,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101723804,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101684672,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101684074,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101622784,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101607655,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101583598,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101583577,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101572173,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101566907,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101567443,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101567185,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101567930,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101543053,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
100135319,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101644238,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101644094,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101650864,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101653552,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101654750,320588,EAST MOUNTAIN HIGH SCHOOL,25 LA MADERA RD,PO BOX 340,,SANDIA PARK,NM
101697987,320592,ACADEMY TECHNOLOGY CLASSICS,74 A VAN NU PO,,,SANTA FE,NM
101632326,320592,ACADEMY TECHNOLOGY CLASSICS,74 A VAN NU PO,,,SANTA FE,NM
101559870,320592,ACADEMY TECHNOLOGY CLASSICS,74 A VAN NU PO,,,SANTA FE,NM
101745529,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101756607,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101747780,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101710669,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101715777,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101684343,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101627127,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101606298,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101600375,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101582569,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101574201,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101548746,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101529314,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101525072,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101494912,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101494882,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101485212,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101274387,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101117508,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101137679,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101084130,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
100919668,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
100917947,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
100839719,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
100439466,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101665881,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101665316,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101645766,320596,CAPITAL HIGH SCHOOL,4851 PASEO DEL SOL,,,SANTA FE,NM
101679668,320609,MONTE DEL SOL CHARTER SCHOOL,4157 WALKING RAIN RD,PO BOX 4068,,SANTA FE,NM
101558237,320609,MONTE DEL SOL CHARTER SCHOOL,4157 WALKING RAIN RD,PO BOX 4068,,SANTA FE,NM
101515143,320609,MONTE DEL SOL CHARTER SCHOOL,4157 WALKING RAIN RD,PO BOX 4068,,SANTA FE,NM
101353005,320609,MONTE DEL SOL CHARTER SCHOOL,4157 WALKING RAIN RD,PO BOX 4068,,SANTA FE,NM
101253736,320609,MONTE DEL SOL CHARTER SCHOOL,4157 WALKING RAIN RD,PO BOX 4068,,SANTA FE,NM
101772745,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101772740,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101766568,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101755093,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101734168,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101732932,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101732717,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101711967,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101690769,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101676689,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101633544,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101616512,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101590000,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101567804,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101561592,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101559240,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101539865,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101544128,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101510713,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101471600,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101449230,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101089156,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
100874120,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
100735891,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
100350095,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
100150250,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101652286,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101661399,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101668118,320610,POJOAQUE HIGH SCHOOL,1574 STATE ROAD 502,,,SANTA FE,NM
101606979,320619,CAREER ACADEMIC-TECH ACADEMY,6805 ACADEMY PKWY W NE,,,ALBUQUERQUE,NM
101739097,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101699442,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101702001,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101722646,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101682570,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101622177,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101634529,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101623279,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101632549,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101624825,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101623156,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101634868,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101606261,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101597132,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101581877,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101568347,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101567798,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101557162,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101528327,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101351023,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
101350094,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
100884444,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
100049596,320620,SAINT MICHAELS HIGH SCHOOL,100 SIRINGO RD,,,SANTA FE,NM
